日期,（天）用水量,总量,平均
2019-01-03,2.2399999999999993,618.119999999992,6.792527472527385
2019-01-03,2.2399999999999993
2019-01-04,4.269999999999999
2019-01-05,5.530000000000004
2019-01-06,6.17
2019-01-07,5.170000000000002
2019-01-08,4.8299999999999965
2019-01-09,5.140000000000001
2019-01-10,4.839999999999997
2019-01-11,5.21
2019-01-12,7.589999999999996
2019-01-13,6.6799999999999935
2019-01-14,5.759999999999995
2019-01-15,4.899999999999995
2019-01-16,5.279999999999994
2019-01-17,5.519999999999993
2019-01-18,6.09999999999999
2019-01-19,5.909999999999997
2019-01-20,7.609999999999991
2019-01-21,6.829999999999994
2019-01-22,5.509999999999992
2019-01-23,4.979999999999994
2019-01-24,4.859999999999996
2019-01-25,4.519999999999994
2019-01-26,5.549999999999996
2019-01-27,5.019999999999994
2019-01-28,4.739999999999999
2019-01-29,3.3799999999999986
2019-01-30,3.549999999999998
2019-01-31,2.8699999999999983
2019-05-01,5.7199999999999935
2019-05-02,7.3500000000000005
2019-05-03,6.590000000000002
2019-05-04,6.63
2019-05-05,5.879999999999996
2019-05-06,5.959999999999996
2019-05-07,6.1199999999999966
2019-05-08,5.0
2019-05-09,6.099999999999993
2019-05-10,6.539999999999992
2019-05-11,7.090000000000001
2019-05-12,7.190000000000004
2019-05-13,5.969999999999994
2019-05-14,6.779999999999998
2019-05-15,6.119999999999998
2019-05-16,5.589999999999998
2019-05-17,5.989999999999997
2019-05-18,6.619999999999993
2019-05-19,6.3900000000000015
2019-05-20,7.569999999999995
2019-05-21,6.120000000000002
2019-05-22,7.830000000000002
2019-05-23,8.029999999999992
2019-05-24,7.849999999999998
2019-05-25,6.189999999999998
2019-05-26,5.949999999999995
2019-05-27,8.720000000000004
2019-05-28,6.649999999999992
2019-05-29,6.669999999999999
2019-05-30,5.95999999999999
2019-05-31,7.98
2019-07-01,7.799999999999998
2019-07-02,7.799999999999998
2019-07-03,7.799999999999998
2019-07-04,7.799999999999998
2019-07-05,7.619999999999996
2019-07-06,9.159999999999997
2019-07-07,9.890000000000002
2019-07-08,10.14000000000001
2019-07-09,7.139999999999998
2019-07-10,7.289999999999994
2019-07-11,9.410000000000002
2019-07-12,6.629999999999999
2019-07-13,7.039999999999998
2019-07-14,8.319999999999997
2019-07-15,7.309999999999996
2019-07-16,8.289999999999997
2019-07-17,8.489999999999991
2019-07-18,8.930000000000005
2019-07-19,8.039999999999994
2019-07-20,8.889999999999997
2019-07-21,8.640000000000002
2019-07-22,9.14
2019-07-23,8.229999999999992
2019-07-24,8.089999999999996
2019-07-25,8.259999999999996
2019-07-26,8.860000000000005
2019-07-27,8.4
2019-07-28,10.339999999999996
2019-07-29,9.300000000000002
2019-07-30,10.600000000000001
2019-07-31,8.759999999999996
