日期,（天）用水量,总量,平均
2019-01-01,48.76999999999997,4836.37000000003,52.00397849462398
2019-01-01,48.76999999999997
2019-01-02,52.35999999999999
2019-01-03,52.33999999999999
2019-01-04,52.89000000000003
2019-01-05,52.16000000000001
2019-01-06,54.680000000000014
2019-01-07,48.58000000000011
2019-01-08,56.640000000000136
2019-01-09,48.929999999999986
2019-01-10,52.56
2019-01-11,50.39999999999998
2019-01-12,50.91
2019-01-13,53.57999999999999
2019-01-14,51.70000000000002
2019-01-15,50.40000000000001
2019-01-16,51.899999999999984
2019-01-17,51.12
2019-01-18,51.530000000000015
2019-01-19,52.540000000000006
2019-01-20,52.390000000000015
2019-01-21,50.44000000000001
2019-01-22,54.34000000000001
2019-01-23,54.970000000000006
2019-01-24,51.77
2019-01-25,51.989999999999995
2019-01-26,51.800000000000004
2019-01-27,55.74
2019-01-28,45.830000000000005
2019-01-29,43.45000000000002
2019-01-30,41.03
2019-01-31,33.12999999999999
2019-05-01,51.02999999999999
2019-05-02,43.199999999999996
2019-05-03,46.62
2019-05-04,57.94999999999999
2019-05-05,56.54999999999999
2019-05-06,54.61999999999999
2019-05-07,54.46000000000003
2019-05-08,56.30999999999998
2019-05-09,55.970000000000006
2019-05-10,56.600000000000016
2019-05-11,59.129999999999974
2019-05-12,66.19000000000003
2019-05-13,50.67
2019-05-14,52.86000000000001
2019-05-15,52.24
2019-05-16,54.92000000000001
2019-05-17,52.88000000000002
2019-05-18,52.32999999999999
2019-05-19,56.30999999999998
2019-05-20,54.35000000000001
2019-05-21,53.11000000000006
2019-05-22,65.88000000000002
2019-05-23,63.980000000000025
2019-05-24,53.609999999999985
2019-05-25,58.92999999999999
2019-05-26,57.260000000000005
2019-05-27,53.43999999999998
2019-05-28,56.35000000000001
2019-05-29,55.259999999999984
2019-05-30,57.31999999999998
2019-05-31,52.739999999999995
2019-07-01,49.73
2019-07-02,48.71999999999999
2019-07-03,45.85
2019-07-04,44.17000000000001
2019-07-05,40.72999999999999
2019-07-06,46.38999999999999
2019-07-07,48.14999999999999
2019-07-08,43.79
2019-07-09,42.4
2019-07-10,42.51
2019-07-11,49.07999999999999
2019-07-12,42.37
2019-07-13,49.82999999999999
2019-07-14,49.83
2019-07-15,51.25
2019-07-16,52.60999999999999
2019-07-17,57.26999999999998
2019-07-18,54.0
2019-07-19,49.99000000000001
2019-07-20,49.57999999999999
2019-07-21,55.08
2019-07-22,54.090000000000025
2019-07-23,54.660000000000004
2019-07-24,53.40000000000001
2019-07-25,51.759999999999984
2019-07-26,51.12000000000001
2019-07-27,51.56000000000002
2019-07-28,56.44000000000002
2019-07-29,55.39
2019-07-30,56.13999999999999
2019-07-31,54.54000000000003
